Time (days),Min,hours,Atm Temp degC,Foundation Temp ,BH1-1(14.6m),BH1-2 (9.8m),BH1-3(7.3m),BH1-4 (3.7m),BH1-5 (1.8m),BH1-6 (0.6m),BH2 -1 ,BH2 -2 ,BH2-3,BH2-4,BH2-5,BH2-6
60.107835,86555.2824,1442.58804,28.590595,11.151001,10.501099,10.865387,11.039825,12.026031,14.102783,16.457947,10.162994,10.545197,10.707611,12.38559,15.141571,17.262146
60.111485,86560.5384,1442.67564,28.590595,11.150848,10.499329,10.865479,11.039642,12.026062,14.102966,16.457947,10.162964,10.545135,10.707428,12.385406,15.141693,17.261963
60.11477,86565.2688,1442.75448,28.527332,11.150757,10.499847,10.865234,11.039368,12.026062,14.102905,16.45813,10.162964,10.545013,10.707581,12.38559,15.141663,17.261627
60.11842,86570.5248,1442.84208,28.527332,11.150726,10.499451,10.865326,11.039368,12.026031,14.102997,16.45816,10.162842,10.544983,10.707428,12.385529,15.141571,17.261749
60.121705,86575.2552,1442.92092,28.493443,11.150391,10.499634,10.865082,11.039185,12.026062,14.102875,16.458038,10.16275,10.5448,10.707489,12.38562,15.141602,17.261932
60.125355,86580.5112,1443.00852,28.493443,11.150146,10.499451,10.865143,11.039154,12.026062,14.102875,16.458221,10.162872,10.54483,10.70755,12.385864,15.141571,17.26181
60.12864,86585.2416,1443.08736,28.461819,11.150116,10.499329,10.865051,11.039154,12.025879,14.102966,16.457947,10.16272,10.5448,10.707306,12.385803,15.141571,17.261719
60.13229,86590.4976,1443.17496,28.461819,11.150116,10.499268,10.864838,11.039154,12.02597,14.102814,16.457916,10.162628,10.544464,10.707092,12.385773,15.141602,17.262024
60.135575,86595.228,1443.2538,28.427929,11.14978,10.499146,10.864685,11.038788,12.026093,14.102875,16.45816,10.162476,10.544647,10.707245,12.385712,15.141602,17.26181
60.139225,86600.484,1443.3414,28.427929,11.149658,10.500031,10.864532,11.039154,12.025818,14.102997,16.45813,10.162659,10.544739,10.707367,12.386017,15.14151,17.261749
60.14251,86605.2144,1443.42024,28.396297,11.149628,10.500214,10.864563,11.03891,12.025787,14.103058,16.458038,10.162659,10.544434,10.707245,12.386047,15.141602,17.261719
60.14616,86610.4704,1443.50784,28.364666,11.149414,10.497589,10.864471,11.038574,12.026031,14.102997,16.458252,10.16275,10.544586,10.707123,12.385803,15.141724,17.26181
60.149445,86615.2008,1443.58668,28.299152,11.149292,10.500549,10.864594,11.038574,12.026093,14.102966,16.458008,10.162598,10.544495,10.707001,12.386017,15.141479,17.261749
60.153095,86620.4568,1443.67428,28.267521,11.1492,10.499634,10.864105,11.038513,12.025818,14.103058,16.458069,10.162354,10.544403,10.707123,12.386292,15.14151,17.261627
60.15638,86625.1872,1443.75312,28.233631,11.148895,10.497833,10.864197,11.038513,12.02597,14.103119,16.458038,10.162262,10.544312,10.707062,12.38623,15.141602,17.261536
60.16003,86630.4432,1443.84072,28.202,11.148743,10.498169,10.863983,11.0383,12.02597,14.103058,16.45816,10.162476,10.544189,10.707062,12.38623,15.141663,17.261719
60.163315,86635.1736,1443.91956,28.170376,11.148651,10.500092,10.864014,11.038269,12.026062,14.102905,16.458221,10.162384,10.544159,10.70694,12.386108,15.141602,17.261627
60.166965,86640.4296,1444.00716,28.104855,11.148621,10.499237,10.863953,11.038208,12.025879,14.10321,16.45816,10.162231,10.544189,10.70694,12.386292,15.141449,17.261871
60.17025,86645.16,1444.086,28.041592,11.148376,10.498962,10.863708,11.038086,12.025818,14.103149,16.458038,10.162262,10.543945,10.706879,12.386292,15.141388,17.261902
60.1739,86650.416,1444.1736,28.009968,11.148254,10.497192,10.863678,11.037903,12.026062,14.103027,16.458344,10.162231,10.543915,10.706818,12.386536,15.141602,17.261871
60.177185,86655.1464,1444.25244,27.944447,11.14801,10.49826,10.863525,11.037964,12.025787,14.103119,16.45816,10.16214,10.544067,10.706848,12.386627,15.14151,17.261902
60.180835,86660.4024,1444.34004,27.84956,11.14801,10.497925,10.863525,11.037872,12.025879,14.102997,16.458069,10.162079,10.543762,10.707001,12.38678,15.141296,17.261932
60.18412,86665.1328,1444.41888,27.784039,11.147552,10.499176,10.86319,11.037628,12.02594,14.103271,16.458221,10.161987,10.543732,10.706818,12.38678,15.141357,17.261871
60.18777,86670.3888,1444.50648,27.720783,11.147736,10.500824,10.862793,11.037659,12.025818,14.102966,16.458069,10.162018,10.543701,10.706787,12.387085,15.141357,17.261932
60.191055,86675.1192,1444.58532,27.625896,11.147369,10.500061,10.863251,11.037598,12.025879,14.103149,16.458069,10.161957,10.543762,10.706757,12.387054,15.141357,17.261902
60.194705,86680.3752,1444.67292,27.562634,11.147339,10.500519,10.862854,11.037323,12.025726,14.103241,16.458282,10.16214,10.543579,10.706665,12.387238,15.141571,17.26181
60.19799,86685.1056,1444.75176,27.499378,11.147064,10.500061,10.862762,11.037292,12.025726,14.103241,16.45816,10.161896,10.543518,10.706604,12.38739,15.141388,17.261719
60.20164,86690.3616,1444.83936,27.436115,11.147095,10.498383,10.862854,11.037262,12.02594,14.103058,16.45816,10.161835,10.543396,10.706573,12.387512,15.141479,17.261688
60.204925,86695.092,1444.9182,27.341228,11.146881,10.497864,10.862549,11.036987,12.02594,14.103027,16.458252,10.161682,10.543488,10.706543,12.387665,15.141571,17.261902
60.208575,86700.348,1445.0058,27.277966,11.146729,10.497772,10.862457,11.037079,12.025787,14.103424,16.458221,10.161774,10.543488,10.706635,12.387756,15.141266,17.261749
60.21186,86705.0784,1445.08464,27.183079,11.146637,10.498199,10.862427,11.037018,12.025726,14.103333,16.458252,10.161896,10.543365,10.706573,12.387939,15.141479,17.261749
60.21551,86710.3344,1445.17224,27.088192,11.146149,10.49942,10.862061,11.036896,12.025696,14.103363,16.458282,10.161652,10.543182,10.706604,12.388,15.141479,17.262115
60.21916,86715.5904,1445.25984,27.027195,11.14624,10.500305,10.862305,11.036743,12.025726,14.103149,16.45816,10.161743,10.543243,10.706604,12.388,15.141388,17.261902
60.222445,86720.3208,1445.33868,26.932301,11.14621,10.497559,10.862213,11.036682,12.025787,14.103271,16.45813,10.16156,10.543152,10.706421,12.388336,15.141571,17.261871
60.226095,86725.5768,1445.42628,26.839672,11.145935,10.498871,10.862183,11.036438,12.025726,14.103271,16.458221,10.16153,10.542938,10.706543,12.388275,15.141357,17.261902
60.22938,86730.3072,1445.50512,26.776417,11.14566,10.498199,10.861877,11.036499,12.025818,14.103363,16.458435,10.16153,10.542908,10.706451,12.388458,15.141388,17.261871
60.23303,86735.5632,1445.59272,26.683788,11.145721,10.49707,10.861786,11.036469,12.025848,14.103363,16.45816,10.161652,10.542816,10.706421,12.388733,15.141388,17.262024
60.236315,86740.2936,1445.67156,26.59116,11.145477,10.499023,10.861359,11.036194,12.025726,14.103363,16.458282,10.161499,10.542847,10.706299,12.388733,15.141388,17.26181
60.239965,86745.5496,1445.75916,26.498524,11.145264,10.497528,10.861786,11.036255,12.025726,14.103333,16.45816,10.161438,10.542786,10.706451,12.388916,15.141571,17.261627
60.24325,86750.28,1445.838,26.405895,11.145233,10.496887,10.861328,11.036255,12.025787,14.103271,16.458252,10.161499,10.542908,10.706024,12.388947,15.141266,17.261871
60.2469,86755.536,1445.9256,26.313267,11.14502,10.498871,10.861237,11.03595,12.025696,14.103363,16.458374,10.161377,10.542572,10.706329,12.389191,15.141388,17.261932
60.250185,86760.2664,1446.00444,26.220638,11.144775,10.497192,10.861389,11.035858,12.025726,14.103333,16.458282,10.161163,10.542633,10.706177,12.389496,15.141449,17.261932
60.253835,86765.5224,1446.09204,26.130268,11.144867,10.499237,10.861115,11.035858,12.025604,14.103363,16.458221,10.161224,10.542542,10.706055,12.389465,15.141266,17.262024
60.25712,86770.2528,1446.17088,26.03764,11.144562,10.496948,10.86084,11.035675,12.025635,14.103241,16.45813,10.161316,10.542511,10.706085,12.38974,15.141327,17.261749
60.26077,86775.5088,1446.25848,25.945011,11.144287,10.497589,10.860809,11.035706,12.025848,14.103333,16.458282,10.161163,10.542206,10.706116,12.389923,15.141357,17.261963
60.264055,86780.2392,1446.33732,25.854641,11.144257,10.497589,10.860748,11.035553,12.025696,14.103333,16.458282,10.161072,10.542389,10.706116,12.390076,15.141449,17.261902
60.267705,86785.4952,1446.42492,25.793644,11.144073,10.496643,10.860352,11.035553,12.025787,14.103424,16.45813,10.161041,10.542297,10.705933,12.390198,15.141266,17.261902
60.27099,86790.2256,1446.50376,25.703274,11.143921,10.49704,10.860596,11.035461,12.025818,14.103363,16.458221,10.160919,10.542114,10.706177,12.390442,15.141449,17.261963
60.27464,86795.4816,1446.59136,25.642269,11.143951,10.497131,10.860443,11.035278,12.025696,14.103424,16.458252,10.161041,10.542175,10.706177,12.390442,15.141235,17.262177
60.277925,86800.212,1446.6702,25.551899,11.143677,10.496582,10.860565,11.035217,12.025635,14.103485,16.45816,10.16098,10.542084,10.706085,12.390808,15.141174,17.261963
60.281575,86805.468,1446.7578,25.461529,11.143555,10.495972,10.860291,11.035065,12.025818,14.103485,16.45816,10.160797,10.542053,10.705933,12.390869,15.141174,17.262085
60.28486,86810.1984,1446.83664,25.371159,11.143311,10.49826,10.860077,11.034943,12.025787,14.103363,16.45813,10.160828,10.541962,10.705841,12.390991,15.141296,17.26181
60.28851,86815.4544,1446.92424,25.280788,11.14325,10.497314,10.860077,11.034973,12.025818,14.103516,16.458435,10.160706,10.541962,10.706055,12.391113,15.141235,17.262146
60.291795,86820.1848,1447.00308,25.192677,11.143005,10.49765,10.859833,11.03479,12.025574,14.103546,16.458282,10.160797,10.541779,10.706085,12.391388,15.141479,17.261749
60.295445,86825.4408,1447.09068,25.102314,11.142853,10.496124,10.859772,11.034729,12.025635,14.103363,16.458252,10.160828,10.541931,10.705841,12.39151,15.141266,17.262085
60.29873,86830.1712,1447.16952,25.014202,11.14267,10.495514,10.859558,11.034698,12.025787,14.103455,16.458221,10.160492,10.541595,10.705872,12.391602,15.141144,17.261749
60.30238,86835.4272,1447.25712,24.923832,11.142456,10.496124,10.859528,11.034424,12.025574,14.103577,16.458069,10.160614,10.541687,10.706024,12.391571,15.141235,17.262054
60.305665,86840.1576,1447.33596,24.83572,11.142517,10.496826,10.859436,11.034485,12.025818,14.103455,16.458374,10.160645,10.541595,10.706055,12.391968,15.141174,17.261932
60.309315,86845.4136,1447.42356,24.776981,11.142181,10.495819,10.859039,11.03418,12.025726,14.103577,16.458252,10.160614,10.541595,10.705841,12.39209,15.141174,17.262054
60.3126,86850.144,1447.5024,24.686611,11.142151,10.498322,10.859009,11.034088,12.025696,14.103729,16.458282,10.160461,10.541565,10.705872,12.39212,15.141174,17.261932
60.31625,86855.4,1447.59,24.627865,11.142059,10.497314,10.858978,11.034088,12.025635,14.103546,16.458252,10.1604,10.541504,10.70575,12.392365,15.141357,17.26181
60.319535,86860.1304,1447.66884,24.539753,11.141785,10.495544,10.858887,11.03418,12.025696,14.103668,16.458282,10.1604,10.541321,10.705811,12.392395,15.141174,17.261902
60.323185,86865.3864,1447.75644,24.510387,11.141632,10.495148,10.859039,11.033966,12.025726,14.103424,16.458282,10.16037,10.541199,10.705719,12.39267,15.141266,17.261749
60.32647,86870.1168,1447.83528,24.451649,11.141602,10.49588,10.859009,11.033875,12.025543,14.103455,16.458435,10.160339,10.541321,10.705719,12.392609,15.141174,17.261536
60.33012,86875.3728,1447.92288,24.392902,11.141296,10.495056,10.858582,11.033661,12.025574,14.103577,16.458435,10.160126,10.541107,10.705627,12.3927,15.141357,17.261505
60.333405,86880.1032,1448.00172,24.363537,11.141327,10.497314,10.858917,11.033813,12.025574,14.103577,16.458282,10.160095,10.540985,10.705536,12.392792,15.141357,17.261597
60.337055,86885.3592,1448.08932,24.304798,11.140991,10.49646,10.858459,11.033844,12.025635,14.103455,16.458374,10.160095,10.540955,10.705627,12.393005,15.141174,17.261505
60.34034,86890.0896,1448.16816,24.24831,11.140747,10.49704,10.858063,11.03363,12.025635,14.103699,16.458252,10.160095,10.541046,10.705505,12.392944,15.141327,17.261536
60.34399,86895.3456,1448.25576,24.189571,11.140839,10.495148,10.858246,11.033295,12.025848,14.103577,16.458252,10.160126,10.540955,10.705475,12.393219,15.141113,17.261505
60.347275,86900.076,1448.3346,24.130833,11.140564,10.495361,10.85849,11.033356,12.025574,14.103577,16.458221,10.160095,10.540863,10.705383,12.393219,15.141235,17.261597
60.350925,86905.332,1448.4222,24.072094,11.140564,10.49408,10.858215,11.033264,12.025726,14.103546,16.458252,10.159851,10.540894,10.705505,12.39325,15.141052,17.261505
60.35421,86910.0624,1448.50104,24.013348,11.140411,10.494904,10.857727,11.033173,12.025604,14.103851,16.458252,10.160004,10.540558,10.705536,12.393372,15.141174,17.261414
60.35786,86915.3184,1448.58864,23.927502,11.140106,10.49472,10.857513,11.033142,12.025635,14.103577,16.458221,10.159821,10.540771,10.705505,12.393463,15.141357,17.261475
60.361145,86920.0488,1448.66748,23.812275,11.139954,10.493988,10.857635,11.032959,12.025604,14.103851,16.458221,10.160004,10.540771,10.705383,12.393463,15.141357,17.261322
60.364795,86925.3048,1448.75508,23.753536,11.139801,10.495514,10.85791,11.032959,12.025604,14.103882,16.458069,10.15976,10.540375,10.705383,12.393555,15.140961,17.261536
60.36808,86930.0352,1448.83392,23.667683,11.139496,10.4953,10.857422,11.032593,12.025635,14.103699,16.45816,10.15976,10.540527,10.705353,12.393494,15.141296,17.261536
60.37173,86935.2912,1448.92152,23.581837,11.139465,10.49588,10.85733,11.032776,12.025482,14.103729,16.458252,10.159729,10.540283,10.705261,12.393707,15.141144,17.261505
60.375015,86940.0216,1449.00036,23.52309,11.139374,10.495392,10.857361,11.032623,12.025604,14.10379,16.458008,10.159729,10.540192,10.705139,12.393768,15.141052,17.261475
60.378665,86945.2776,1449.08796,23.46661,11.139282,10.494446,10.857269,11.032593,12.025543,14.103912,16.458008,10.159607,10.540253,10.7052,12.393768,15.141022,17.261475
60.38195,86950.008,1449.1668,23.41013,11.139038,10.493622,10.857269,11.032288,12.025543,14.103851,16.458282,10.159668,10.539948,10.705353,12.393768,15.141022,17.261536
60.3856,86955.264,1449.2544,23.351391,11.138733,10.494598,10.856995,11.032318,12.025635,14.103668,16.458069,10.159607,10.540161,10.705139,12.394012,15.141144,17.261414
60.388885,86959.9944,1449.33324,23.29491,11.138641,10.494507,10.856781,11.032288,12.025696,14.103882,16.458069,10.159607,10.539978,10.705109,12.394165,15.141296,17.2612
60.392535,86965.2504,1449.42084,23.23843,11.13855,10.493866,10.856995,11.032288,12.025421,14.103699,16.458008,10.159515,10.54007,10.705048,12.393982,15.141144,17.261261
60.39582,86969.9808,1449.49968,23.179691,11.138641,10.494598,10.856659,11.032074,12.025604,14.103851,16.458252,10.159546,10.539948,10.705109,12.394287,15.141113,17.261414
60.39947,86975.2368,1449.58728,23.123203,11.138184,10.495819,10.856689,11.031982,12.025574,14.103851,16.45813,10.159424,10.539886,10.704956,12.394287,15.141174,17.261536
60.402755,86979.9672,1449.66612,23.066723,11.138184,10.4953,10.856567,11.032043,12.025421,14.103943,16.458252,10.159485,10.539795,10.704987,12.394226,15.141174,17.261505
60.406405,86985.2232,1449.75372,23.010242,11.138153,10.493683,10.856293,11.031921,12.025421,14.103729,16.45813,10.159363,10.539825,10.705017,12.394287,15.141174,17.261505
60.40969,86989.9536,1449.83256,22.953762,11.137909,10.49469,10.85614,11.031677,12.025574,14.10379,16.45813,10.15918,10.539703,10.705048,12.394226,15.141327,17.261353
60.41334,86995.2096,1449.92016,22.867908,11.137848,10.493774,10.856049,11.031616,12.025421,14.103943,16.45813,10.159058,10.539459,10.704803,12.394379,15.141235,17.261261
60.416625,86999.94,1449.999,22.811428,11.137238,10.493561,10.856049,11.031494,12.025543,14.103729,16.458038,10.15918,10.53949,10.704987,12.39444,15.141174,17.261322
60.420275,87005.196,1450.0866,22.754948,11.137512,10.494995,10.85611,11.031433,12.025482,14.103912,16.45816,10.159058,10.539459,10.704803,12.39444,15.141144,17.261292
60.42356,87009.9264,1450.16544,22.698467,11.137299,10.495056,10.855957,11.031311,12.025421,14.103851,16.457916,10.159088,10.539246,10.704712,12.394653,15.140961,17.261383
60.42721,87015.1824,1450.25304,22.644245,11.137054,10.494568,10.855804,11.031311,12.025574,14.103943,16.45816,10.159088,10.539093,10.704773,12.394653,15.141235,17.261475
60.430495,87019.9128,1450.33188,22.587765,11.136963,10.493256,10.855591,11.031189,12.025574,14.103882,16.458038,10.158997,10.539154,10.704681,12.39444,15.141296,17.261414
60.434145,87025.1688,1450.41948,22.558392,11.136688,10.493286,10.855469,11.031006,12.025543,14.104126,16.458252,10.158844,10.539063,10.704895,12.394745,15.141113,17.261505
60.43743,87029.8992,1450.49832,22.501911,11.13678,10.493103,10.855286,11.030945,12.025482,14.104034,16.45813,10.159027,10.539154,10.704437,12.394531,15.140961,17.261505
60.44108,87035.1552,1450.58592,22.418324,11.136444,10.494324,10.855408,11.030945,12.025421,14.103729,16.45816,10.158813,10.539001,10.70462,12.394897,15.140961,17.261505
60.444365,87039.8856,1450.66476,22.334728,11.136414,10.493042,10.855286,11.030701,12.025421,14.104156,16.45813,10.158905,10.53891,10.70462,12.394775,15.1409,17.261475
60.448015,87045.1416,1450.75236,22.278248,11.136322,10.493683,10.855225,11.030701,12.025391,14.104034,16.458069,10.158569,10.539001,10.704437,12.394806,15.141022,17.261261
60.4513,87049.872,1450.8312,22.194653,11.135956,10.493439,10.855042,11.030609,12.025543,14.104034,16.458069,10.158783,10.539063,10.704437,12.394806,15.14093,17.261505
60.45495,87055.128,1450.9188,22.113323,11.136078,10.493073,10.854553,11.030426,12.025421,14.104126,16.45816,10.158478,10.538849,10.704559,12.394806,15.141052,17.261353
60.458235,87059.8584,1450.99764,22.029728,11.135864,10.494141,10.854797,11.030426,12.025543,14.104034,16.457855,10.158478,10.538727,10.704376,12.394958,15.141022,17.261475
60.461885,87065.1144,1451.08524,21.94614,11.13562,10.494354,10.854553,11.030243,12.025391,14.104034,16.458038,10.158417,10.538574,10.704437,12.394806,15.14093,17.261536
60.46517,87069.8448,1451.16408,21.862545,11.135406,10.493835,10.854767,11.030212,12.025391,14.103943,16.457886,10.158447,10.538544,10.704224,12.39502,15.141052,17.261383
60.46882,87075.1008,1451.25168,21.781208,11.135284,10.494049,10.854523,11.030121,12.025421,14.104095,16.458069,10.158417,10.538757,10.704315,12.394775,15.141022,17.2612
60.472105,87079.8312,1451.33052,21.724728,11.135193,10.492767,10.854523,11.030182,12.025421,14.104034,16.458069,10.158447,10.538513,10.704224,12.394958,15.141113,17.2612
60.475755,87085.0872,1451.41812,21.643398,11.13504,10.492096,10.854187,11.029938,12.025543,14.104034,16.457886,10.158264,10.538605,10.704193,12.395172,15.140961,17.2612
60.47904,87089.8176,1451.49696,21.559803,11.134613,10.49173,10.854309,11.029755,12.025269,14.104248,16.457855,10.158264,10.538391,10.704132,12.394958,15.141052,17.261322
60.48269,87095.0736,1451.58456,21.478474,11.134644,10.492249,10.854004,11.029785,12.025299,14.104309,16.457794,10.158325,10.538391,10.704132,12.394745,15.1409,17.261536
60.48634,87100.3296,1451.67216,21.424252,11.13446,10.492432,10.853973,11.029633,12.02536,14.104034,16.457916,10.158203,10.538361,10.703918,12.394897,15.141113,17.261536
60.489625,87105.06,1451.751,21.340656,11.134247,10.492798,10.853943,11.029663,12.02533,14.104156,16.457855,10.15799,10.538361,10.704132,12.394989,15.141144,17.261383
60.493275,87110.316,1451.8386,21.259327,11.134186,10.491486,10.853607,11.029663,12.02536,14.104156,16.457825,10.158081,10.538239,10.703796,12.395081,15.14093,17.2612
60.49656,87115.0464,1451.91744,21.17799,11.134064,10.491852,10.853455,11.02951,12.02536,14.104126,16.458069,10.158203,10.538239,10.703949,12.394806,15.141052,17.261475
60.50021,87120.3024,1452.00504,21.096661,11.133881,10.491272,10.853577,11.029297,12.025238,14.104156,16.457855,10.158081,10.538147,10.703796,12.394806,15.141022,17.261475
60.503495,87125.0328,1452.08388,21.042439,11.13385,10.491394,10.853302,11.029144,12.025391,14.104248,16.457947,10.15799,10.538055,10.703735,12.394897,15.140808,17.261322
60.507145,87130.2888,1452.17148,20.961102,11.133575,10.490936,10.853149,11.029205,12.025269,14.10434,16.457947,10.157379,10.538147,10.703827,12.394684,15.140961,17.261383
60.51043,87135.0192,1452.25032,20.879772,11.133575,10.492676,10.853241,11.028931,12.02536,14.10434,16.457947,10.157959,10.538055,10.703644,12.394867,15.140808,17.261505
60.51408,87140.2752,1452.33792,20.82555,11.133148,10.491364,10.85318,11.029053,12.025269,14.104126,16.457916,10.157898,10.537933,10.703491,12.394775,15.1409,17.261261
60.517365,87145.0056,1452.41676,20.744213,11.133148,10.491211,10.85318,11.028809,12.025146,14.10434,16.457886,10.157806,10.537689,10.703583,12.394653,15.140869,17.261383
60.521015,87150.2616,1452.50436,20.662884,11.133118,10.492035,10.853027,11.028748,12.025146,14.104126,16.457855,10.157745,10.537659,10.703613,12.394989,15.14093,17.261627
60.5243,87154.992,1452.5832,20.583805,11.132904,10.492615,10.852905,11.028809,12.025238,14.104126,16.458038,10.157562,10.537659,10.703552,12.394775,15.140808,17.261688
60.52795,87160.248,1452.6708,20.502476,11.132904,10.491028,10.852722,11.028687,12.025269,14.10434,16.457947,10.157715,10.537659,10.703674,12.394806,15.140717,17.261719
60.531235,87164.9784,1452.74964,20.39629,11.13269,10.491669,10.852417,11.028564,12.025238,14.104401,16.457794,10.157623,10.537415,10.7034,12.394653,15.140839,17.261627
60.534885,87170.2344,1452.83724,20.31496,11.132324,10.49176,10.852661,11.028564,12.025146,14.10434,16.458008,10.157623,10.537537,10.703339,12.394745,15.14093,17.261627
60.53817,87174.9648,1452.91608,20.235882,11.132233,10.491089,10.852478,11.028198,12.025116,14.10434,16.457916,10.157501,10.537537,10.703491,12.394806,15.140961,17.261749
60.54182,87180.2208,1453.00368,20.129696,11.132111,10.490662,10.852448,11.02832,12.025238,14.104523,16.457947,10.157654,10.537323,10.703339,12.394806,15.14093,17.261688
60.545105,87184.9512,1453.08252,20.048367,11.13205,10.489532,10.852051,11.028015,12.025146,14.104462,16.457733,10.157501,10.537354,10.703369,12.394745,15.1409,17.261627
60.548755,87190.2072,1453.17012,19.969296,11.131958,10.490356,10.852203,11.028076,12.025269,14.104462,16.457855,10.157349,10.53717,10.703247,12.394806,15.141022,17.261871
60.55204,87194.9376,1453.24896,19.890217,11.131622,10.489594,10.851868,11.027985,12.025177,14.104462,16.458008,10.157349,10.537231,10.703308,12.394958,15.140747,17.261871
60.55569,87200.1936,1453.33656,19.811146,11.131531,10.490723,10.851746,11.027863,12.025238,14.104584,16.457825,10.157135,10.536957,10.703125,12.394867,15.1409,17.261871
60.558975,87204.924,1453.4154,19.70496,11.131531,10.489227,10.851868,11.027679,12.025024,14.104401,16.457855,10.15741,10.537018,10.703247,12.394897,15.14093,17.261749
60.562625,87210.18,1453.503,19.625889,11.131317,10.489258,10.851593,11.027832,12.025177,14.104309,16.457825,10.157349,10.536957,10.703156,12.394806,15.140869,17.261749
60.56591,87214.9104,1453.58184,19.521961,11.131104,10.489014,10.851501,11.027527,12.025146,14.104584,16.457825,10.157013,10.536835,10.703064,12.394806,15.14093,17.261871
60.56956,87220.1664,1453.66944,19.44289,11.130859,10.489227,10.851501,11.027527,12.025055,14.104584,16.458038,10.157074,10.536713,10.703125,12.39502,15.14093,17.261688
60.572845,87224.8968,1453.74828,19.363811,11.130859,10.489624,10.851318,11.027405,12.024933,14.104553,16.457855,10.157043,10.536713,10.702942,12.394897,15.1409,17.262054
60.576495,87230.1528,1453.83588,19.28474,11.130585,10.489532,10.851471,11.027374,12.024994,14.104401,16.457825,10.156921,10.536926,10.702942,12.394867,15.140869,17.261536
60.57978,87234.8832,1453.91472,19.207928,11.130554,10.489807,10.851135,11.027191,12.025024,14.10437,16.458038,10.15686,10.536682,10.703003,12.394867,15.1409,17.261932
60.58343,87240.1392,1454.00232,19.128849,11.130249,10.488922,10.850861,11.027191,12.025146,14.104584,16.45813,10.156982,10.536682,10.702911,12.395081,15.140808,17.262115
60.586715,87244.8696,1454.08116,19.076885,11.130219,10.488678,10.851166,11.027191,12.025055,14.104553,16.458038,10.15686,10.536499,10.702911,12.39502,15.140717,17.262177
60.590365,87250.1256,1454.16876,18.997814,11.130035,10.488678,10.850922,11.026917,12.024811,14.104614,16.457825,10.15686,10.536499,10.702881,12.395081,15.1409,17.261902
60.59365,87254.856,1454.2476,18.921001,11.12381,10.48407,10.845398,11.022095,12.019958,14.099243,16.452789,10.15152,10.531158,10.697571,12.38974,15.13562,17.256775
60.5973,87260.112,1454.3352,18.869038,11.124359,10.482849,10.844543,11.021179,12.019409,14.098663,16.452087,10.151154,10.530609,10.697113,12.389252,15.134827,17.256592
60.600585,87264.8424,1454.41404,18.817074,11.124298,10.482391,10.845001,11.021057,12.019287,14.099152,16.452148,10.151031,10.530579,10.696716,12.389465,15.135315,17.256317
60.604235,87270.0984,1454.50164,18.76511,11.123535,10.483368,10.844452,11.020752,12.019043,14.098877,16.452118,10.150757,10.530426,10.696899,12.389221,15.13501,17.256683
60.60752,87274.8288,1454.58048,18.713146,11.12381,10.482269,10.844574,11.021332,12.01944,14.099335,16.452362,10.151062,10.530884,10.697357,12.389954,15.135315,17.257355
60.61117,87280.0848,1454.66808,18.66119,11.123779,10.483704,10.844421,11.020935,12.019501,14.098999,16.452148,10.151184,10.530792,10.696899,12.390198,15.135193,17.256897
60.614455,87284.8152,1454.74692,18.636333,11.12384,10.484955,10.844238,11.021088,12.019745,14.099274,16.452148,10.151093,10.530457,10.696808,12.390167,15.135223,17.256897
60.618105,87290.0712,1454.83452,18.58437,11.12381,10.483551,10.844513,11.020752,12.019623,14.099457,16.45285,10.151459,10.530914,10.697205,12.390411,15.135559,17.257538
60.62139,87294.8016,1454.91336,18.532406,11.123657,10.483978,10.844757,11.020935,12.019928,14.099335,16.452545,10.15094,10.530914,10.697754,12.390503,15.135773,17.257477
60.62504,87300.0576,1455.00096,18.48045,11.123566,10.484131,10.845062,11.021393,12.020294,14.099579,16.453003,10.151825,10.531281,10.697937,12.390839,15.136353,17.258118
60.628325,87304.788,1455.0798,18.455593,11.123535,10.483734,10.845062,11.021606,12.020386,14.100586,16.453613,10.151917,10.531647,10.697937,12.391541,15.136139,17.25827
60.631975,87310.044,1455.1674,18.430744,11.123688,10.483704,10.844849,11.02121,12.020599,14.100525,16.453247,10.152039,10.531311,10.697937,12.391144,15.136047,17.25827
60.63526,87314.7744,1455.24624,18.403629,11.12381,10.484283,10.845032,11.02179,12.020752,14.100464,16.453735,10.151764,10.531311,10.698425,12.391602,15.136536,17.258453
60.63891,87320.0304,1455.33384,18.403629,11.124023,10.484406,10.845337,11.021881,12.021332,14.100922,16.453613,10.1521,10.531494,10.698242,12.39212,15.136993,17.258179
60.642195,87324.7608,1455.41268,18.37878,11.124146,10.485291,10.845551,11.022095,12.020905,14.100647,16.454163,10.152252,10.532196,10.698669,12.392365,15.137268,17.259277
60.645845,87330.0168,1455.50028,18.37878,11.124237,10.483368,10.845856,11.021942,12.021179,14.101196,16.454437,10.153015,10.532227,10.698853,12.392853,15.137085,17.259674
60.64913,87334.7472,1455.57912,18.37878,11.124023,10.483368,10.84549,11.021423,12.02179,14.101318,16.454529,10.152344,10.532196,10.698914,12.39267,15.137115,17.259766
60.65278,87340.0032,1455.66672,18.37878,11.124359,10.484314,10.845612,11.021912,12.021484,14.101318,16.454498,10.152252,10.532074,10.698914,12.392761,15.137421,17.259979
60.656065,87344.7336,1455.74556,18.37878,11.123535,10.484863,10.845398,11.022156,12.02182,14.101105,16.454315,10.152954,10.532166,10.699127,12.392792,15.137787,17.259491
